"ID","Label","DEVICE_LOCATIONTYPE","THINGSPEAK_PRIMARY_ID","THINGSPEAK_PRIMARY_ID_READ_KEY","THINGSPEAK_SECONDARY_ID","THINGSPEAK_SECONDARY_ID_READ_KEY","Lat","Lon","PM2_5Value","LastSeen","Type","Hidden","isOwner","humidity","temp_f","pressure","AGE","Stats","ParentID","Flag","A_H","Ozone1"
62347,"Upstairs","inside",1123041,"BZECLP7R0EVJL5SM",1123042,"S9APXULHX289W1RN",37.484983,-122.279522,2.72,1614865932,"PMS5003+PMS5003+BME280","false",0,21,81,1011.26,1,"{""v"":2.72,""v1"":2.76,""v2"":2.78,""v3"":2.71,""v4"":2.08,""v5"":1.9,""v6"":1.91,""pm"":2.72,""lastModified"":1614865932037,""timeSinceModified"":120037}",NA,NA,NA,NA
86415,"Upstairs","inside",1209070,"URMZU3R6NNDN0TVY",1209071,"OQEE8M7OFB9L9T7G",33.83701,-118.380823,3.99,1614865988,"PMS5003+PMS5003+BME280","false",0,34,77,1019.43,0,"{""v"":3.99,""v1"":3.75,""v2"":3.8,""v3"":3.89,""v4"":3.84,""v5"":4.21,""v6"":5.09,""pm"":3.99,""lastModified"":1614865988125,""timeSinceModified"":119921}",NA,NA,NA,NA
29839,"Upstairs","inside",743386,"5VF5LB8SYJSEDWNY",743387,"5E8REVIIFW5SD5B7",38.586112,-121.489119,2.11,1614865943,"PMS5003+PMS5003+BME280","false",0,17,84,1021.71,1,"{""v"":2.11,""v1"":1.78,""v2"":1.77,""v3"":1.91,""v4"":4.36,""v5"":5.78,""v6"":6.4,""pm"":2.11,""lastModified"":1614865943761,""timeSinceModified"":119984}",NA,NA,NA,NA
66947,"Upstairs - Oakdell Ranch, Cupertino","inside",1139912,"JHYCJ6VP3MYJYDRL",1139916,"GB0GTY80QJ20VCHK",37.324475,-122.058739,1.38,1614865966,"PMS5003+PMS5003+BME280","false",0,20,82,1011.84,1,"{""v"":1.38,""v1"":1.71,""v2"":1.87,""v3"":1.95,""v4"":3.11,""v5"":3.01,""v6"":1.93,""pm"":1.38,""lastModified"":1614865966973,""timeSinceModified"":119926}",NA,NA,NA,NA
67641,"Upstairs bedroom","inside",1141806,"RP4FT6UW5KAV64P2",1141807,"MF3JKSVDPH1PEJSN",37.341286,-122.076371,4.85,1614865970,"PMS5003+PMS5003+BME280","false",0,26,69,1013.73,1,"{""v"":4.85,""v1"":5.24,""v2"":5.23,""v3"":5.27,""v4"":4.48,""v5"":3.2,""v6"":2.02,""pm"":4.85,""lastModified"":1614865970605,""timeSinceModified"":120025}",NA,NA,NA,NA
61563,"Upstairs bedroom","inside",1118306,"9H829MCBWJ0JKFNL",1118307,"P8VY6DX4SV01XKLF",34.026251,-118.434841,1.68,1614865944,"PMS5003+PMS5003+BME280","false",0,21,82,1017.35,1,"{""v"":1.68,""v1"":1.3,""v2"":1.26,""v3"":1.25,""v4"":1.12,""v5"":1.22,""v6"":1.76,""pm"":1.68,""lastModified"":1614865944580,""timeSinceModified"":119999}",NA,NA,NA,NA
64133,"Upstairs family room","inside",1130214,"5DZJOLQNFWUYD9W0",1130215,"Q78CDX83UTW9EW4J",37.801168,-122.423852,1.82,1614865976,"PMS5003+PMS5003+BME280","false",0,28,76,1017.42,1,"{""v"":1.82,""v1"":1.82,""v2"":1.71,""v3"":1.76,""v4"":3.53,""v5"":3.46,""v6"":3.38,""pm"":1.82,""lastModified"":1614865976615,""timeSinceModified"":119918}",NA,1,NA,NA
20281,"upstairs Lance Ct","inside",640004,"IXZLWHZU5WLOT8JJ",640005,"N2SQW7KIA141DGQA",36.990749,-122.006115,3.35,1614865956,"PMS5003+PMS5003+BME280","false",0,33,76,1018.06,1,"{""v"":3.35,""v1"":3.69,""v2"":3.62,""v3"":3.89,""v4"":10.67,""v5"":17.89,""v6"":24.98,""pm"":3.35,""lastModified"":1614865956816,""timeSinceModified"":120028}",NA,NA,NA,NA
77487,"Upstairs O","inside",1174352,"7C1WFA4HQBDR9TXX",1174353,"EHMV13ETXB1KU61D",37.366531,-122.155962,1.92,1614866044,"PMS5003+PMS5003+BME280","false",0,25,74,997.71,0,"{""v"":1.92,""v1"":1.76,""v2"":1.79,""v3"":1.96,""v4"":2.63,""v5"":2.33,""v6"":2.78,""pm"":1.92,""lastModified"":1614866044417,""timeSinceModified"":120039}",NA,NA,NA,NA
84863,"Upstairs office","inside",1201553,"EH0OUMPIE9XJ9JG4",1201554,"3NFDE7LH4PVHDBMG",34.026269,-118.434904,2.74,1614865995,"PMS5003+PMS5003+BME280","false",0,20,78,1017.72,0,"{""v"":2.74,""v1"":2.19,""v2"":2.15,""v3"":2.08,""v4"":1.71,""v5"":1.81,""v6"":2.0,""pm"":2.74,""lastModified"":1614865995557,""timeSinceModified"":119978}",NA,NA,NA,NA
72029,"Uptown","inside",1157981,"CYTF6L4TETX1XVAH",1157982,"6ZU0UE4ZTW8A4TS5",37.809643,-122.272044,1.64,1614865969,"PMS5003+PMS5003+BME280","false",0,29,77,1022.3,1,"{""v"":1.64,""v1"":1.62,""v2"":1.53,""v3"":1.47,""v4"":1.78,""v5"":2.2,""v6"":3.79,""pm"":1.64,""lastModified"":1614865969888,""timeSinceModified"":120004}",NA,1,NA,NA
74447,"Uranus","inside",1165458,"1EQ8BZKW2G7L7E0H",1165459,"RRH5PPF4M2VIAVYU",37.761384,-122.446472,0.21,1614866026,"PMS5003+PMS5003+BME280","false",0,31,70,1005.28,0,"{""v"":0.21,""v1"":0.76,""v2"":2.2,""v3"":3.62,""v4"":4.31,""v5"":2.71,""v6"":1.92,""pm"":0.21,""lastModified"":1614866026752,""timeSinceModified"":119791}",NA,NA,NA,NA
58803,"Urbandale Saugus","outside",1091889,"CXSEZV2796GS3HB6",1091890,"4XH8BEDLM75JEQTN",34.450727,-118.509523,30.04,1614866009,"PMS5003+PMS5003+BME280","false",0,66,40,975.42,0,"{""v"":30.04,""v1"":24.39,""v2"":23.48,""v3"":22.71,""v4"":13.51,""v5"":6.19,""v6"":4.66,""pm"":30.04,""lastModified"":1614866009914,""timeSinceModified"":120503}",NA,NA,NA,NA
96243,"USC Dedeaux Field","outside",1268935,"RP8K74WR775HTEHN",1268936,"G0TWDIN96RRA0UA6",34.023641,-118.289246,16.44,1614865954,"PMS5003+PMS5003+BME280","false",0,67,51,1016.64,1,"{""v"":16.44,""v1"":17.8,""v2"":19.74,""v3"":20.59,""v4"":15.47,""v5"":12.2,""v6"":13.77,""pm"":16.44,""lastModified"":1614865954736,""timeSinceModified"":119988}",NA,NA,NA,NA
96855,"USC JMC Building","inside",1273778,"3HXP4LT4ILF8ZUD3",1273779,"6R2ATWOCYY2VRMN8",34.023067,-118.287525,0.56,1614866001,"PMS5003+PMS5003+BME280","false",0,24,78,1017.48,0,"{""v"":0.56,""v1"":0.76,""v2"":1.81,""v3"":2.37,""v4"":1.36,""v5"":1.62,""v6"":2.42,""pm"":0.56,""lastModified"":1614866001855,""timeSinceModified"":119999}",NA,NA,NA,NA
34221,"USC Marshall (HOH)","inside",816723,"WMOBN5AD8XMAAB8C",816726,"HLA5J6WOJBPKA44D",34.018744,-118.285243,2.31,1614865998,"PMS5003+PMS5003+BME280","false",0,18,86,1013.34,0,"{""v"":2.31,""v1"":2.21,""v2"":2.03,""v3"":1.77,""v4"":1.25,""v5"":1.75,""v6"":3.09,""pm"":2.31,""lastModified"":1614865998560,""timeSinceModified"":120001}",NA,NA,NA,NA
4069,"USCEHC - Soto St. indoor","inside",353120,"ZFBT5DRQCRXVESVK",353121,"RZUD7JGE25VYMGFC",34.065013,-118.197132,0.56,1614865957,"PMS5003+PMS5003+BME280","false",0,26,74,1006.81,1,"{""v"":0.56,""v1"":0.91,""v2"":1.53,""v3"":1.92,""v4"":2.06,""v5"":1.89,""v6"":2.5,""pm"":0.56,""lastModified"":1614865957204,""timeSinceModified"":120007}",NA,NA,NA,NA
4058,"USCEHC Fair Oaks","outside",353084,"8D5SG0FAK6D3IUW5",353085,"774V6HURXI5SNC19",34.107237,-118.150435,1.97,1614865928,"PMS5003+PMS5003+BME280","false",0,60,52,1001.66,1,"{""v"":1.97,""v1"":2.36,""v2"":2.33,""v3"":3.43,""v4"":7.46,""v5"":6.85,""v6"":9.83,""pm"":1.97,""lastModified"":1614865928843,""timeSinceModified"":119686}",NA,NA,NA,NA
40309,"USD Athletics","outside",890948,"BRAOYYTPOA1SIJPO",890949,"D2KE9K3I4C136PXC",32.775117,-117.183845,6.84,1614866045,"PMS5003+PMS5003+BME280","false",0,71,54,1016.65,0,"{""v"":6.84,""v1"":6.06,""v2"":5.5,""v3"":4.89,""v4"":5.56,""v5"":9.27,""v6"":12.4,""pm"":6.84,""lastModified"":1614866045232,""timeSinceModified"":119997}",NA,NA,NA,NA
40389,"USD Athletics/JCP","inside",892191,"V7KNYDEIW0H9QCXE",892192,"9LQ3FAQOZ0DPBTMK",32.77423,-117.182905,0.4,1614866013,"PMS5003+PMS5003+BME280","false",0,33,76,1013.15,0,"{""v"":0.4,""v1"":0.41,""v2"":0.37,""v3"":0.34,""v4"":1.03,""v5"":2.02,""v6"":3.13,""pm"":0.4,""lastModified"":1614866013409,""timeSinceModified"":120002}",NA,NA,NA,NA
46285,"Usona Rd 2, Mariposa, CA","outside",962781,"BI54SFCOLEE7ASNY",962782,"12HKG64WSF41F25P",37.42,-119.82,26.76,1614865970,"PMS5003+PMS5003+BME280","false",0,42,46,927.1,1,"{""v"":26.76,""v1"":25.9,""v2"":25.81,""v3"":27.57,""v4"":22.01,""v5"":10.98,""v6"":8.86,""pm"":26.76,""lastModified"":1614865970496,""timeSinceModified"":119947}",NA,NA,NA,NA
88071,"Usona1","inside",1216650,"P9CSUIBQPZU1N7XF",1216651,"8MG14BO97K9ZJ59D",37.434846,-119.827708,14.32,1614866028,"PMS5003+PMS5003+BME280","false",0,27,60,927.11,0,"{""v"":14.32,""v1"":13.98,""v2"":14.59,""v3"":14.95,""v4"":9.34,""v5"":4.81,""v6"":3.88,""pm"":14.32,""lastModified"":1614866028696,""timeSinceModified"":119938}",NA,NA,NA,NA
63937,"UT","outside",1129371,"SMAVYG81AOA4LQUB",1129372,"HOSHFJ1JP0EWQ0XH",37.86927,-122.279123,6.88,1614866043,"PMS5003+PMS5003+BME280","false",0,60,52,1019.73,0,"{""v"":6.88,""v1"":8.21,""v2"":8.05,""v3"":7.46,""v4"":8.36,""v5"":7.43,""v6"":5.7,""pm"":6.88,""lastModified"":1614866043509,""timeSinceModified"":120009}",NA,NA,NA,NA
75679,"UtahStreet","outside",1168813,"GBZETCEPFUIVTMU9",1168814,"QAQ9X3GA566Y1T8W",38.283717,-122.304793,13.07,1614865952,"PMS5003+PMS5003+BME280","false",0,68,43,1022.79,1,"{""v"":13.07,""v1"":10.18,""v2"":9.18,""v3"":8.4,""v4"":7.97,""v5"":6.75,""v6"":6.95,""pm"":13.07,""lastModified"":1614865952341,""timeSinceModified"":119964}",NA,NA,NA,NA
77939,"Utica Court indoors","inside",1175813,"ECQLT6W6GZJ1ZOK4",1175814,"A8ZNOKF03E3UROUQ",37.35543,-122.03595,1.41,1614865987,"PMS5003+PMS5003+BME280","false",0,31,72,1017.74,1,"{""v"":1.41,""v1"":1.28,""v2"":1.6,""v3"":2.91,""v4"":9.84,""v5"":7.77,""v6"":10.1,""pm"":1.41,""lastModified"":1614865987453,""timeSinceModified"":120053}",NA,NA,NA,NA
84695,"Uvas Canyon","outside",1201202,"4ZSLJCRE4895IC38",1201203,"VAIJQY5H4BWHDNT6",37.083091,-121.781854,4.12,1614865970,"PMS5003+PMS5003+BME280","false",0,60,43,983.62,1,"{""v"":4.12,""v1"":3.62,""v2"":3.58,""v3"":3.64,""v4"":3.72,""v5"":2.97,""v6"":2.1,""pm"":4.12,""lastModified"":1614865970130,""timeSinceModified"":119979}",NA,NA,NA,NA
71001,"Uxoman","outside",1155155,"X3YL6ID8AC55G2O8",1155156,"ROFETO1RISSHHKE6",37.703521,-121.404482,9.1,1614866037,"PMS5003+PMS5003+BME280","false",0,59,45,1019.85,0,"{""v"":9.1,""v1"":9.67,""v2"":11.34,""v3"":12.94,""v4"":11.83,""v5"":9.5,""v6"":7.21,""pm"":9.1,""lastModified"":1614866037634,""timeSinceModified"":120092}",NA,NA,NA,NA
62513,"V Allied Arts V","inside",1123754,"772TLDPH6SFBFLA4",1123755,"CKD085OP4835ZOPW",37.442583,-122.180378,1.17,1614865960,"PMS5003+PMS5003+BME280","false",0,24,79,1020.43,1,"{""v"":1.17,""v1"":1.32,""v2"":1.4,""v3"":1.55,""v4"":3.76,""v5"":8.41,""v6"":9.47,""pm"":1.17,""lastModified"":1614865960221,""timeSinceModified"":120004}",NA,1,NA,NA
83265,"V-deodara","outside",1195410,"4E4XMOPT9WBNUHWJ",1195411,"Z3LPB3H8FAGLNKTD",37.340928,-122.073498,5.69,1614866030,"PMS5003+PMS5003+BME280","false",0,59,47,1014.14,0,"{""v"":5.69,""v1"":6.86,""v2"":7.13,""v3"":7.37,""v4"":7.01,""v5"":4.85,""v6"":3.09,""pm"":5.69,""lastModified"":1614866030346,""timeSinceModified"":120050}",NA,NA,NA,NA
76117,"V-Deodara","inside",1170083,"4L9MFBQU824HBQQ8",1170084,"Q8FXRB45KWGF3UI8",37.341065,-122.073792,2.66,1614866026,"PMS5003+PMS5003+BME280","false",0,22,76,1013.96,0,"{""v"":2.66,""v1"":2.67,""v2"":2.71,""v3"":2.87,""v4"":3.55,""v5"":2.53,""v6"":1.78,""pm"":2.66,""lastModified"":1614866026229,""timeSinceModified"":120045}",NA,NA,NA,NA
97611,"V20","outside",1286647,"O19U84AY65KJPM4Y",1286648,"JX4A5PVPUF84KKKB",37.758873,-122.421151,0.33,1614866010,"PMS5003+PMS5003+BME280","false",0,28,80,1019.98,0,"{""v"":0.33,""v1"":0.12,""v2"":0.1,""v3"":0.12,""v4"":1.05,""v5"":1.18,""v6"":1.36,""pm"":0.33,""lastModified"":1614866010748,""timeSinceModified"":120014}",NA,NA,NA,NA
71829,"Vacaville High School","outside",1157437,"M9LNAWMDCXY5CF5V",1157438,"BFD3XY1ZH2810OJM",38.360286,-121.996229,4.27,1614865969,"PMS5003+PMS5003+BME280","false",0,51,53,1015.31,1,"{""v"":4.27,""v1"":4.36,""v2"":4.25,""v3"":4.18,""v4"":5.62,""v5"":5.89,""v6"":6.15,""pm"":4.27,""lastModified"":1614865969197,""timeSinceModified"":119989}",NA,NA,NA,NA
75331,"Vacaville Unified School District","outside",1167768,"4ITHC0DY7Y7B635W",1167769,"4WK6WXVU9YQ9D7KE",38.364729,-121.953955,5.97,1614865927,"PMS5003+PMS5003+BME280","false",0,65,47,1017.92,2,"{""v"":5.97,""v1"":6.0,""v2"":5.82,""v3"":5.6,""v4"":6.43,""v5"":6.4,""v6"":6.22,""pm"":5.97,""lastModified"":1614865927897,""timeSinceModified"":113353}",NA,0,NA,NA
16559,"Vacaville YS","outside",585939,"BA3E2H08BLZZXBTM",585940,"1LEOHFMWDCS52480",38.351272,-121.994487,0,1614865989,"PMS5003+PMS5003+BME280","false",0,62,51,1015.17,0,"{""v"":0.0,""v1"":6.35,""v2"":5.24,""v3"":7.18,""v4"":13.42,""v5"":5.49,""v6"":4.17,""pm"":0.0,""lastModified"":1614865989709,""timeSinceModified"":119966}",NA,1,NA,NA
65269,"Vale & Parr","inside",1133564,"HX77NFFJX2F3UHNW",1133565,"1GO7ZDLUJFCN2BUR",37.264128,-121.966671,1.14,1614865991,"PMS5003+PMS5003+BME280","false",0,25,73,1014.82,0,"{""v"":1.14,""v1"":1.65,""v2"":1.75,""v3"":1.91,""v4"":2.86,""v5"":2.5,""v6"":3.27,""pm"":1.14,""lastModified"":1614865991093,""timeSinceModified"":119918}",NA,1,NA,NA
72827,"Valencia 20th","outside",1160097,"PDQ9GCRLAKIES1QJ",1160098,"0I203JYQRCL4S7N0",37.75838,-122.422383,0,1614865932,"PMS5003+PMS5003+BME280","false",0,56,53,1020.86,1,"{""v"":0.0,""v1"":0.0,""v2"":0.0,""v3"":0.0,""v4"":0.0,""v5"":0.0,""v6"":0.5,""pm"":0.0,""lastModified"":1614865932791,""timeSinceModified"":119995}",NA,1,NA,NA
35809,"valencia outside","outside",833190,"TU6M4KIO9VGXMGSJ",833191,"RL43LWIRZOTSHRPN",37.761134,-122.421696,5.68,1614865942,"PMS5003+PMS5003+BME280","false",0,91,59,1019.96,1,"{""v"":5.68,""v1"":5.88,""v2"":5.7,""v3"":5.59,""v4"":6.38,""v5"":6.33,""v6"":6.37,""pm"":5.68,""lastModified"":1614865942365,""timeSinceModified"":116218}",NA,NA,NA,NA
5127,"Vallejo ","outside",375205,"QGHEDU5HQB4T2AGH",375206,"EGC5GGXMOHLD7C65",38.107731,-122.255566,4,1614866030,"PMS5003+PMS5003+BME280","false",0,45,58,1021.45,0,"{""v"":4.0,""v1"":4.24,""v2"":3.99,""v3"":3.81,""v4"":5.37,""v5"":5.77,""v6"":5.17,""pm"":4.0,""lastModified"":1614866030328,""timeSinceModified"":119992}",NA,NA,NA,NA
78461,"Vallejo","outside",1177648,"Z70H4ZZ0B9PIMIQ3",1177649,"MG77Q79NPD0T4UEF",38.117435,-122.223147,5.79,1614865932,"PMS5003+PMS5003+BME280","false",0,NA,NA,NA,1,"{""v"":5.79,""v1"":5.94,""v2"":5.59,""v3"":5.4,""v4"":6.71,""v5"":6.18,""v6"":5.28,""pm"":5.79,""lastModified"":1614865932504,""timeSinceModified"":120026}",NA,NA,NA,NA
4491,"Vallejo Flood and Wastewater District","outside",367200,"KZW5CNF8T5TBHPX7",367201,"PHXQ61BRF1GS1Z03",38.092815,-122.251223,9.27,1614865961,"PMS5003+PMS5003+BME280","false",0,49,59,1024.05,1,"{""v"":9.27,""v1"":6.94,""v2"":5.15,""v3"":4.33,""v4"":5.55,""v5"":5.91,""v6"":5.38,""pm"":9.27,""lastModified"":1614865961320,""timeSinceModified"":120014}",NA,NA,NA,NA
29523,"Vallejo/Gough/Green/Franklin","inside",741578,"DL7GDGSCD2LHUUDH",741579,"U8UX9BSDWG60CK3G",37.796811,-122.426086,0.51,1614865932,"PMS5003+PMS5003+BME280","false",0,23,85,1016.16,1,"{""v"":0.51,""v1"":0.61,""v2"":0.65,""v3"":0.75,""v4"":1.58,""v5"":1.63,""v6"":1.24,""pm"":0.51,""lastModified"":1614865932872,""timeSinceModified"":119992}",NA,NA,NA,NA
23597,"VallejoWaterfrontOutside","outside",663564,"CR2KCZNRIUEEF3TS",663565,"JBCSI3BLNHZH2OXP",38.09737,-122.259197,7.5,1614866017,"PMS5003+PMS5003+BME280","false",0,NA,NA,NA,0,"{""v"":7.5,""v1"":6.11,""v2"":5.96,""v3"":5.57,""v4"":5.14,""v5"":5.01,""v6"":4.39,""pm"":7.5,""lastModified"":1614866017641,""timeSinceModified"":119981}",NA,NA,NA,NA
72497,"Valley","outside",1159381,"ZP7E5DHTBELASBXE",1159382,"OBDUJ31OYBGOGH7V",37.284972,-121.849354,13.74,1614865992,"PMS5003+PMS5003+BME280","false",0,64,49,1012.34,0,"{""v"":13.74,""v1"":13.46,""v2"":13.25,""v3"":12.59,""v4"":9.4,""v5"":7.63,""v6"":6.55,""pm"":13.74,""lastModified"":1614865992779,""timeSinceModified"":119986}",NA,NA,NA,NA
75585,"Valley @ Castro","outside",1168600,"LY08KMXZOEG797YE",1168601,"XRM8W5P183697RP4",37.744132,-122.433368,0.14,1614456589,"PMS5003+PMS5003+BME280","false",0,16,70,1011.85,6824,"{""v"":0.14,""v1"":0.36,""v2"":0.4,""v3"":0.76,""v4"":3.35,""v5"":4.43,""v6"":4.42,""pm"":0.14,""lastModified"":1614456589620,""timeSinceModified"":120016}",NA,NA,NA,NA
19977,"Valley Christian High School - Ext","outside",637357,"3FCW8X3WPHWX8UZS",637358,"3WFZH00M5DE7TF2R",37.276076,-121.826786,7.79,1614865947,"PMS5003+PMS5003+BME280","false",0,49,58,1010.57,1,"{""v"":7.79,""v1"":8.04,""v2"":7.98,""v3"":7.67,""v4"":6.07,""v5"":5.16,""v6"":4.63,""pm"":7.79,""lastModified"":1614865947177,""timeSinceModified"":119993}",NA,NA,NA,NA
20051,"Valley Christian High School - Int","inside",638094,"PNXT0G1NB7DU88BJ",638095,"V0WAWSM8OC323PCE",37.276207,-121.82628,1.57,1614866045,"PMS5003+PMS5003+BME280","false",0,21,82,1011.49,0,"{""v"":1.57,""v1"":1.38,""v2"":1.34,""v3"":1.31,""v4"":1.8,""v5"":1.76,""v6"":1.15,""pm"":1.57,""lastModified"":1614866045918,""timeSinceModified"":120001}",NA,NA,NA,NA
49521,"Valley Circle/Vanowen","inside",1009923,"O11DEWC3X4AHMHTB",1009924,"B6LO33EG9GEVC9LO",34.194076,-118.656907,1.52,1614866000,"PMS5003+PMS5003+BME280","false",0,17,80,988.56,0,"{""v"":1.52,""v1"":1.4,""v2"":1.46,""v3"":1.56,""v4"":1.42,""v5"":1.11,""v6"":1.43,""pm"":1.52,""lastModified"":1614866000915,""timeSinceModified"":120005}",NA,NA,NA,NA
86149,"Valley Court, Orinda, CA 94563","outside",1208474,"QGFM1U536GO2J596",1208475,"IEDSPSKBPSDF1PEN",37.868592,-122.165675,8.42,1614865945,"PMS5003+PMS5003+BME280","false",0,63,46,998.08,1,"{""v"":8.42,""v1"":7.8,""v2"":7.62,""v3"":7.38,""v4"":8.03,""v5"":6.22,""v6"":4.16,""pm"":8.42,""lastModified"":1614865945594,""timeSinceModified"":120042}",NA,NA,NA,NA
63379,"Valley Dr","inside",1126894,"V12F2E1JBUYQ0EAB",1126895,"347D4OBNUECUI2M0",37.864427,-122.168581,1.26,1614183109,"PMS5003+PMS5003+BME280","false",0,18,81,1001.24,11382,"{""v"":1.26,""v1"":1.03,""v2"":1.08,""v3"":1.19,""v4"":2.06,""v5"":3.87,""v6"":5.9,""pm"":1.26,""lastModified"":1614183109168,""timeSinceModified"":122952}",NA,NA,NA,NA
73763,"Valley Heights House","inside",1163892,"UU8PG21606I8WZBR",1163893,"F7MX6MXCWEZM7TPA",37.971224,-122.098652,0.03,1614865943,"PMS5003+PMS5003+BME280","false",0,23,79,1011.11,1,"{""v"":0.03,""v1"":0.09,""v2"":0.22,""v3"":0.98,""v4"":2.51,""v5"":2.11,""v6"":2.73,""pm"":0.03,""lastModified"":1614865943071,""timeSinceModified"":117609}",NA,NA,NA,NA
64939,"Valley Montessori School","outside",1132790,"27FXVC70F9Y93SKG",1132791,"3D01MRDDF0T8KFXI",37.695303,-121.771865,9.59,1614865943,"PMS5003+PMS5003+BME280","false",0,69,42,1005.21,1,"{""v"":9.59,""v1"":10.81,""v2"":10.09,""v3"":10.0,""v4"":10.29,""v5"":8.0,""v6"":5.63,""pm"":9.59,""lastModified"":1614865943881,""timeSinceModified"":116888}",NA,0,NA,NA
80911,"Valley Oak Condominiums","inside",1185902,"G844UJSO14Q5ZVZ1",1185903,"O6BOXJLAA2FZFEUV",37.929124,-122.064131,6.07,1610075863,"PMS5003+PMS5003+BME280","false",0,33,84,1020.15,79836,"{""v"":6.07,""v1"":5.48,""v2"":6.17,""v3"":6.28,""v4"":5.91,""v5"":5.57,""v6"":5.47,""pm"":6.07,""lastModified"":1610075863179,""timeSinceModified"":120088}",NA,NA,NA,NA
94697,"Valley Oak Condominiums","inside",1261324,"POJUMJ19Q109D5ZE",1261325,"TZRPOYTZO3MJXMJT",37.929124,-122.064131,5.22,1614865962,"PMS5003+PMS5003+BME280","false",0,34,78,1020.28,1,"{""v"":5.22,""v1"":5.16,""v2"":5.49,""v3"":5.77,""v4"":6.43,""v5"":5.64,""v6"":4.18,""pm"":5.22,""lastModified"":1614865962484,""timeSinceModified"":120013}",NA,1,NA,NA
78997,"Valley Preparatory School","inside",1179318,"Y7O8XES2QUI36ODH",1179320,"IB2M0W0BOAL41GRC",34.031397,-117.154995,1.12,1614866004,"PMS5003+PMS5003+BME280","false",0,18,71,958.14,0,"{""v"":1.12,""v1"":0.72,""v2"":0.83,""v3"":0.94,""v4"":0.99,""v5"":1.14,""v6"":2.59,""pm"":1.12,""lastModified"":1614866004821,""timeSinceModified"":119932}",NA,NA,NA,NA
39629,"Valley Sanitary District","outside",875831,"NQ1PY7AEMPQTINXU",875832,"2OW1C8PRT0GQZG14",33.715866,-116.198202,0,1614866018,"PMS5003+PMS5003+BME280","false",0,63,51,1023.53,0,"{""v"":0.0,""v1"":1.47,""v2"":7.74,""v3"":13.23,""v4"":8.54,""v5"":4.42,""v6"":2.18,""pm"":0.0,""lastModified"":1614866018539,""timeSinceModified"":119982}",NA,NA,NA,NA
71845,"Valley Street","outside",1157476,"GIUA6PEXTCNDQ6HJ",1157477,"JSDJ9EBVE3R85UD5",37.864078,-122.284264,8.33,1614865956,"PMS5003+PMS5003+BME280","false",0,61,50,1020.55,1,"{""v"":8.33,""v1"":8.23,""v2"":8.18,""v3"":7.62,""v4"":8.19,""v5"":7.26,""v6"":5.87,""pm"":8.33,""lastModified"":1614865956486,""timeSinceModified"":119612}",NA,0,NA,NA
17817,"Valley View","outside",608477,"NIAA3OAZS8HWWZRC",608478,"J7K3Z31VOI4J2I32",37.845192,-122.21056,5.75,1614866020,"PMS5003+PMS5003+BME280","false",0,56,53,991.97,0,"{""v"":5.75,""v1"":6.14,""v2"":6.34,""v3"":6.41,""v4"":7.72,""v5"":5.85,""v6"":3.84,""pm"":5.75,""lastModified"":1614866020241,""timeSinceModified"":120022}",NA,NA,NA,NA
74339,"Valley View Indoor","inside",1165227,"I8HDTU3VL5H4GZ05",1165228,"G3OGCKTXYC0UXM31",37.520778,-122.291285,3.6,1614866006,"PMS5003+PMS5003+BME280","false",0,37,68,1009.19,0,"{""v"":3.6,""v1"":3.7,""v2"":4.01,""v3"":4.4,""v4"":6.59,""v5"":6.19,""v6"":6.96,""pm"":3.6,""lastModified"":1614866006460,""timeSinceModified"":119990}",NA,NA,NA,NA
51455,"Valley View Middle School, Simi Valley, CA","outside",1031252,"Z07JRH0W884ZFHGQ",1031253,"XUU2Z10ON7278N4Z",34.295635,-118.712044,15.84,1614865993,"PMS5003+PMS5003+BME280","false",0,72,42,982.35,0,"{""v"":15.84,""v1"":16.99,""v2"":17.43,""v3"":16.3,""v4"":10.63,""v5"":5.81,""v6"":5.83,""pm"":15.84,""lastModified"":1614865993462,""timeSinceModified"":120028}",NA,NA,NA,NA
35023,"Valley View Tito","outside",826074,"PFRRO14C1YR7XD0D",826075,"ZTFPI2D37O7QWEZ6",37.362467,-122.101617,9.11,1614866029,"PMS5003+PMS5003+BME280","false",0,65,45,1015.83,0,"{""v"":9.11,""v1"":8.4,""v2"":8.38,""v3"":8.71,""v4"":7.92,""v5"":5.39,""v6"":3.38,""pm"":9.11,""lastModified"":1614866029198,""timeSinceModified"":120012}",NA,NA,NA,NA
79801,"Valley Vista & Sutton","outside",1181575,"VLKYP81J1002181T",1181576,"OT7CDXGCLJBJX3XK",34.1484,-118.461198,4.98,1614858193,"PMS5003+PMS5003+BME280","false",0,31,66,1012.1,130,"{""v"":4.98,""v1"":6.62,""v2"":4.99,""v3"":4.46,""v4"":4.14,""v5"":3.38,""v6"":8.38,""pm"":4.98,""lastModified"":1614858193284,""timeSinceModified"":4990093}",NA,NA,NA,NA
26479,"Valley Vista Blvd and Stone Canyon Ave, Sherman Oaks","outside",701661,"O6B2S18BI9GHFSUA",701662,"O3Q4FIHYTQSTKWKK",34.145617,-118.460768,11.69,1614866027,"PMS5003+PMS5003+BME280","false",0,NA,NA,NA,0,"{""v"":11.69,""v1"":11.7,""v2"":12.74,""v3"":12.85,""v4"":9.1,""v5"":5.8,""v6"":6.38,""pm"":11.69,""lastModified"":1614866027746,""timeSinceModified"":119978}",NA,NA,NA,NA
